"","id_colaborador","nome","sexo_biologico","idade","cargo","nota_desempenho","remuneracao","horas_treinamento"
"3714","EST003714","Maysa Mendes","Feminino",30,"Estoquista","Insuficiente",4364.75,11
"3715","EST003715","Mariah Novaes","Feminino",18,"Estoquista","Regular",2932.12,17
"3716","EST003716","Bruno Sales","Masculino",59,"Estoquista","Insuficiente",2978.13,21
"3717","EST003717","Murilo Moraes","Masculino",27,"Estoquista","Insuficiente",4862.3,23
"3718","EST003718","Guilherme Viana","Masculino",35,"Estoquista","Insuficiente",4837.11,21
"3719","EST003719","Bento da Costa","Masculino",40,"Estoquista","Excelente",4905.13,18
"3720","EST003720","Diego Alves","Masculino",34,"Estoquista","Excelente",4127.86,19
"3721","EST003721","Guilherme Porto","Masculino",34,"Estoquista","Bom",4625.53,21
"3722","EST003722","Giovanna Souza","Feminino",34,"Estoquista","Regular",3671.17,16
"3723","EST003723","Gabriela Leão","Feminino",45,"Estoquista","Bom",3479.44,26
"3724","EST003724","João Guilherme da Luz","Masculino",45,"Estoquista","Excelente",3298.74,18
"3725","EST003725","Théo Vargas","Masculino",52,"Estoquista","Insuficiente",2692.1,24
"3726","EST003726","Cecília Pinto","Feminino",20,"Estoquista","Insuficiente",2656.52,14
"3727","EST003727","João Vitor Pacheco","Masculino",40,"Estoquista","Bom",2707.62,12
"3728","EST003728","Noah Fogaça","Masculino",39,"Estoquista","Excelente",4775.04,23
"3729","EST003729","Igor da Costa","Masculino",41,"Estoquista","Excelente",3808.38,21
"3730","EST003730","Vitória Rocha","Feminino",44,"Estoquista","Excelente",3259.45,18
"3731","EST003731","Bryan Cavalcanti","Masculino",35,"Estoquista","Regular",3724.48,19
"3732","EST003732","Mariana Viana","Feminino",26,"Estoquista","Insuficiente",2887.36,22
"3733","EST003733","Heitor Nascimento","Masculino",42,"Estoquista","Excelente",3631.63,21
"3734","EST003734","Oliver da Cunha","Masculino",19,"Estoquista","Bom",4861.88,17
"3735","EST003735","Henry Gabriel Correia","Masculino",35,"Estoquista","Regular",3718.95,27
"3736","EST003736","Henrique Machado","Masculino",36,"Estoquista","Excelente",3111.22,20
"3737","EST003737","Antonella Araújo","Feminino",21,"Estoquista","Bom",3853.35,19
"3738","EST003738","Maria Cecília Cavalcanti","Feminino",41,"Estoquista","Regular",2515.72,20
"3739","EST003739","Maria Liz Camargo","Feminino",19,"Estoquista","Insuficiente",2557.39,17
"3740","EST003740","Maria Sophia Camargo","Feminino",29,"Estoquista","Bom",4351.76,21
"3741","EST003741","Stephany Ribeiro","Feminino",33,"Estoquista","Regular",2773.73,19
"3742","EST003742","Antonella Monteiro","Feminino",44,"Estoquista","Excelente",2925.47,12
"3743","EST003743","Luiza Cavalcanti","Feminino",30,"Estoquista","Excelente",5040.28,19
"3744","EST003744","Rafael Câmara","Masculino",46,"Estoquista","Excelente",5635.32,15
"3745","EST003745","Gael Macedo","Masculino",44,"Estoquista","Bom",4765.45,16
"3746","EST003746","Matheus Martins","Masculino",38,"Estoquista","Excelente",4909.27,23
"3747","EST003747","Maria Laura Machado","Feminino",19,"Estoquista","Excelente",4266.64,28
"3748","EST003748","Ravy da Conceição","Masculino",23,"Estoquista","Regular",5173.07,15
"3749","EST003749","Valentim Brito","Masculino",38,"Estoquista","Bom",4593.53,25
"3750","EST003750","Raquel Brito","Feminino",25,"Estoquista","Excelente",3288.86,24
"3751","EST003751","Bella Brito","Feminino",39,"Estoquista","Excelente",3182.19,12
"3752","EST003752","Lívia Sales","Feminino",37,"Estoquista","Bom",4595.37,20
"3753","EST003753","José Cardoso","Masculino",35,"Estoquista","Excelente",4972.96,27
"3754","EST003754","Eloah Rios","Feminino",18,"Estoquista","Bom",4703.21,25
"3755","EST003755","Davi Miguel Oliveira","Masculino",42,"Estoquista","Regular",3942.18,23
"3756","EST003756","Benicio da Luz","Masculino",27,"Estoquista","Excelente",4000.12,12
"3757","EST003757","Vitor Barros","Masculino",29,"Estoquista","Excelente",4941.52,21
"3758","EST003758","Arthur Miguel da Rosa","Masculino",27,"Estoquista","Excelente",3666.81,13
"3759","EST003759","Joaquim Câmara","Masculino",36,"Estoquista","Excelente",4738.18,15
"3760","EST003760","Maria Laura Pimenta","Feminino",42,"Estoquista","Insuficiente",3075.17,21
"3761","EST003761","Liam Vasconcelos","Masculino",37,"Estoquista","Bom",2589.95,21
"3762","EST003762","Maria Sophia Garcia","Feminino",26,"Estoquista","Bom",2490.44,26
"3763","EST003763","Bruno Mendonça","Masculino",22,"Estoquista","Regular",3804.27,11
"3764","EST003764","Vitor Gabriel Garcia","Masculino",43,"Estoquista","Excelente",4617.77,19
"3765","EST003765","Emanuel Gomes","Masculino",29,"Estoquista","Excelente",2847.26,16
"3766","EST003766","Valentim Caldeira","Masculino",38,"Estoquista","Insuficiente",3845.89,27
"3767","EST003767","Isabelly Sampaio","Feminino",26,"Estoquista","Insuficiente",3587.72,16
"3768","EST003768","Felipe da Costa","Masculino",45,"Estoquista","Bom",3487.27,15
"3769","EST003769","Ian Abreu","Masculino",35,"Estoquista","Bom",4548.04,20
"3770","EST003770","Antônio Vasconcelos","Masculino",36,"Estoquista","Regular",2273.58,15
"3771","EST003771","Gael Henrique Cunha","Masculino",42,"Estoquista","Excelente",2912.93,21
"3772","EST003772","Luana Campos","Feminino",51,"Estoquista","Excelente",5178.31,17
"3773","EST003773","Cauã Pinto","Masculino",46,"Estoquista","Excelente",3943.01,20
"3774","EST003774","Maria Helena Azevedo","Feminino",29,"Estoquista","Bom",3784.44,16
"3775","EST003775","Bárbara Barros","Feminino",30,"Estoquista","Excelente",4828.66,25
"3776","EST003776","Agatha Pastor","Feminino",25,"Estoquista","Bom",3443.59,20
"3777","EST003777","Maria Laura Freitas","Feminino",21,"Estoquista","Regular",2199.98,15
"3778","EST003778","Lunna Gonçalves","Feminino",24,"Estoquista","Bom",3328.9,26
"3779","EST003779","Maria Luísa Teixeira","Feminino",22,"Estoquista","Excelente",5080.69,23
"3780","EST003780","Rafaela Novaes","Feminino",37,"Estoquista","Bom",2183.97,24
"3781","EST003781","Henry Gabriel Guerra","Masculino",26,"Estoquista","Regular",3365.51,20
"3782","EST003782","Davi Luiz Dias","Masculino",50,"Estoquista","Excelente",4918.41,20
"3783","EST003783","Yan da Paz","Masculino",45,"Estoquista","Excelente",2658.31,24
"3784","EST003784","Clarice Cavalcanti","Feminino",30,"Estoquista","Bom",3214.25,17
"3785","EST003785","Catarina Melo","Feminino",30,"Estoquista","Excelente",4540.82,20
"3786","EST003786","João Lucas Ferreira","Masculino",31,"Estoquista","Insuficiente",3411.24,17
"3787","EST003787","Antonella Nogueira","Feminino",33,"Estoquista","Bom",4286.64,25
"3788","EST003788","João Guilherme Ferreira","Masculino",48,"Estoquista","Excelente",4782.43,31
"3789","EST003789","Lucas Gabriel Barbosa","Masculino",30,"Estoquista","Regular",3496.65,17
"3790","EST003790","Sabrina Pacheco","Feminino",18,"Estoquista","Bom",3657.13,22
"3791","EST003791","João Felipe Pereira","Masculino",44,"Estoquista","Excelente",5277.13,17
"3792","EST003792","Davi Lucas Cavalcanti","Masculino",40,"Estoquista","Excelente",5321.43,10
"3793","EST003793","Yasmin Albuquerque","Feminino",19,"Estoquista","Bom",4619.49,27
"3794","EST003794","Manuella Marques","Feminino",23,"Estoquista","Excelente",2657.95,28
"3795","EST003795","Davi Miguel Martins","Masculino",28,"Estoquista","Excelente",5081.17,22
"3796","EST003796","Ágatha Mendonça","Feminino",23,"Estoquista","Excelente",4777.88,19
"3797","EST003797","Daniel Abreu","Masculino",34,"Estoquista","Excelente",4089.25,16
"3798","EST003798","Apollo Fogaça","Masculino",34,"Estoquista","Regular",4166.38,28
"3799","EST003799","Rafael Machado","Masculino",30,"Estoquista","Insuficiente",2144.98,22
"3800","EST003800","Luiza Machado","Feminino",22,"Estoquista","Regular",3633.4,20
"3801","EST003801","Davi Lucas Pimenta","Masculino",35,"Estoquista","Bom",5174.04,15
"3802","EST003802","Maya Cunha","Feminino",32,"Estoquista","Insuficiente",4245.19,35
"3803","EST003803","Mariah Rodrigues","Feminino",27,"Estoquista","Excelente",2437.07,13
"3804","EST003804","Isabella da Mota","Feminino",42,"Estoquista","Excelente",4454.39,15
"3805","EST003805","Gael da Mota","Masculino",42,"Estoquista","Bom",2978.81,21
"3806","EST003806","Maria Eduarda Costa","Feminino",18,"Estoquista","Bom",4668.51,27
"3807","EST003807","Apollo Araújo","Masculino",42,"Estoquista","Bom",2421.49,17
"3808","EST003808","Leonardo da Rocha","Masculino",43,"Estoquista","Excelente",4321.21,14
"3809","EST003809","Pedro Henrique Ramos","Masculino",33,"Estoquista","Excelente",5509.44,28
"3810","EST003810","Juan Guerra","Masculino",22,"Estoquista","Bom",4788.23,12
"3811","EST003811","Carolina Novaes","Feminino",30,"Estoquista","Insuficiente",4443.71,28
"3812","EST003812","João Guilherme Moreira","Masculino",37,"Estoquista","Bom",3587.85,20
"3813","EST003813","Vinicius das Neves","Masculino",26,"Estoquista","Excelente",5509.93,17
"3814","EST003814","Nicole Pacheco","Feminino",18,"Estoquista","Regular",3253.43,15
"3815","EST003815","Yuri Nunes","Masculino",36,"Estoquista","Excelente",3891.26,17
"3816","EST003816","Ana Jesus","Feminino",28,"Estoquista","Excelente",4592.15,17
"3817","EST003817","Vitor Pastor","Masculino",33,"Estoquista","Excelente",3597.31,18
"3818","EST003818","Olívia Castro","Feminino",29,"Estoquista","Regular",3253.37,13
"3819","EST003819","Esther Moraes","Feminino",19,"Estoquista","Insuficiente",2050.09,18
"3820","EST003820","José Miguel Brito","Masculino",33,"Estoquista","Bom",3638.76,25
"3821","EST003821","Mathias Fonseca","Masculino",42,"Estoquista","Excelente",3658.48,15
"3822","EST003822","Vinicius Pacheco","Masculino",34,"Estoquista","Excelente",3887.12,15
"3823","EST003823","Mirella Monteiro","Feminino",18,"Estoquista","Excelente",3462.08,25
"3824","EST003824","Vitor Alves","Masculino",32,"Estoquista","Insuficiente",4738.52,16
"3825","EST003825","João Miguel Vieira","Masculino",26,"Estoquista","Bom",3751.28,15
"3826","EST003826","Luiz Felipe Lopes","Masculino",40,"Estoquista","Excelente",5140.09,25
"3827","EST003827","André Gomes","Masculino",40,"Estoquista","Regular",4394.26,25
"3828","EST003828","João Guilherme Costela","Masculino",20,"Estoquista","Bom",3265.47,18
"3829","EST003829","Liz Souza","Feminino",38,"Estoquista","Insuficiente",3461.83,18
"3830","EST003830","Marcos Vinicius Gomes","Masculino",26,"Estoquista","Insuficiente",2184.36,13
"3831","EST003831","Lucca Guerra","Masculino",53,"Estoquista","Excelente",3721.61,22
"3832","EST003832","Maria Cecília Santos","Feminino",30,"Estoquista","Regular",4744.26,19
"3833","EST003833","Stephany Andrade","Feminino",18,"Estoquista","Bom",3071.47,28
"3834","EST003834","Davi Lucas Rocha","Masculino",26,"Estoquista","Excelente",3116.01,15
"3835","EST003835","João Vitor da Mata","Masculino",40,"Estoquista","Regular",3414.85,25
"3836","EST003836","Rhavi Vieira","Masculino",33,"Estoquista","Bom",2850.25,19
"3837","EST003837","Laís Albuquerque","Feminino",29,"Estoquista","Excelente",2678.66,17
"3838","EST003838","Francisco Leão","Masculino",53,"Estoquista","Bom",4100.42,18
"3839","EST003839","Agatha Nunes","Feminino",23,"Estoquista","Bom",2567.19,23
"3840","EST003840","Juliana Cardoso","Feminino",31,"Estoquista","Excelente",2386.7,15
"3841","EST003841","Heitor Gonçalves","Masculino",51,"Estoquista","Excelente",3053.17,23
"3842","EST003842","Benjamin Gomes","Masculino",40,"Estoquista","Bom",3895.72,20
"3843","EST003843","Yago Porto","Masculino",21,"Estoquista","Excelente",3915.7,11
"3844","EST003844","Thomas Sá","Masculino",42,"Estoquista","Insuficiente",3035.14,15
"3845","EST003845","Francisco da Rosa","Masculino",25,"Estoquista","Excelente",5142.71,24
"3846","EST003846","Helena Pastor","Feminino",44,"Estoquista","Excelente",3853.14,21
"3847","EST003847","Olívia Barros","Feminino",22,"Estoquista","Excelente",3061.13,19
"3848","EST003848","Lara Vieira","Feminino",60,"Estoquista","Bom",4891.01,17
"3849","EST003849","Maria Vitória Borges","Feminino",45,"Estoquista","Bom",2564.32,20
"3850","EST003850","Vinicius Fernandes","Masculino",29,"Estoquista","Bom",3721.09,29
"3851","EST003851","Eduardo Rocha","Masculino",37,"Estoquista","Excelente",3767.66,21
"3852","EST003852","Henrique da Rosa","Masculino",45,"Estoquista","Insuficiente",3612.9,21
"3853","EST003853","Larissa Sá","Feminino",38,"Estoquista","Excelente",3011.96,17
"3854","EST003854","Lívia da Mata","Feminino",34,"Estoquista","Excelente",3873.95,17
"3855","EST003855","Larissa Sales","Feminino",43,"Estoquista","Excelente",2637.3,22
"3856","EST003856","Yuri Costela","Masculino",36,"Estoquista","Excelente",3857.81,8
"3857","EST003857","Josué Teixeira","Masculino",33,"Estoquista","Bom",3154.56,19
"3858","EST003858","Nicole da Mata","Feminino",27,"Estoquista","Excelente",4827.11,15
"3859","EST003859","Cauã Correia","Masculino",46,"Estoquista","Excelente",4330.06,26
"3860","EST003860","Emanuella Ferreira","Feminino",34,"Estoquista","Insuficiente",3187.04,22
"3861","EST003861","Natália Novais","Feminino",33,"Estoquista","Excelente",4057.86,20
"3862","EST003862","Sabrina Cavalcante","Feminino",38,"Estoquista","Regular",2283.18,27
"3863","EST003863","Yago Rezende","Masculino",18,"Estoquista","Regular",2253.17,15
"3864","EST003864","Yan Martins","Masculino",40,"Estoquista","Excelente",3112.89,21
"3865","EST003865","Benicio Gomes","Masculino",39,"Estoquista","Bom",4626.4,20
"3866","EST003866","Calebe Viana","Masculino",54,"Estoquista","Bom",2380.86,20
"3867","EST003867","Dom da Conceição","Masculino",22,"Estoquista","Excelente",4535.86,18
"3868","EST003868","Mariane Rezende","Feminino",46,"Estoquista","Insuficiente",4518.89,24
"3869","EST003869","Stephany Moraes","Feminino",31,"Estoquista","Bom",3248.83,19
"3870","EST003870","Vicente Camargo","Masculino",42,"Estoquista","Insuficiente",3389.97,16
"3871","EST003871","Cauã Duarte","Masculino",54,"Estoquista","Insuficiente",3869.95,15
"3872","EST003872","Thiago Casa Grande","Masculino",43,"Estoquista","Excelente",3748.05,16
"3873","EST003873","José Miguel Barbosa","Masculino",41,"Estoquista","Excelente",2917.98,18
"3874","EST003874","Catarina Camargo","Feminino",32,"Estoquista","Excelente",2487.21,17
"3875","EST003875","Lucas Gabriel Vargas","Masculino",32,"Estoquista","Insuficiente",2791.87,24
"3876","EST003876","Pedro Miguel Cirino","Masculino",37,"Estoquista","Insuficiente",4511.2,31
"3877","EST003877","José Miguel da Costa","Masculino",30,"Estoquista","Bom",4511.45,16
"3878","EST003878","Allana Porto","Feminino",30,"Estoquista","Excelente",2440.37,27
"3879","EST003879","Isabel Melo","Feminino",18,"Estoquista","Excelente",3114.19,18
"3880","EST003880","Igor Siqueira","Masculino",41,"Estoquista","Insuficiente",4404.95,9
"3881","EST003881","Rael Câmara","Masculino",36,"Estoquista","Insuficiente",2288.38,28
"3882","EST003882","Isabelly Vargas","Feminino",27,"Estoquista","Excelente",3022.95,20
"3883","EST003883","Maria Helena Garcia","Feminino",32,"Estoquista","Excelente",2797.03,15
"3884","EST003884","Henry Gabriel Borges","Masculino",23,"Estoquista","Excelente",3988.06,26
"3885","EST003885","Fernanda Melo","Feminino",49,"Estoquista","Excelente",3200.86,22
"3886","EST003886","Camila Leão","Feminino",29,"Estoquista","Insuficiente",2913.11,18
"3887","EST003887","Laura Fogaça","Feminino",29,"Estoquista","Bom",2831.88,18
"3888","EST003888","Allana da Cruz","Feminino",20,"Estoquista","Bom",3392.4,28
"3889","EST003889","Sara Teixeira","Feminino",30,"Estoquista","Bom",2172.77,23
"3890","EST003890","Luan Cunha","Masculino",51,"Estoquista","Excelente",2574.81,16
"3891","EST003891","Zoe Mendonça","Feminino",40,"Estoquista","Excelente",3602.3,22
"3892","EST003892","Lucas da Rocha","Masculino",46,"Estoquista","Regular",3470.63,14
"3893","EST003893","Maya Moreira","Feminino",35,"Estoquista","Regular",2954.64,27
"3894","EST003894","Samuel Cunha","Masculino",33,"Estoquista","Bom",4453.55,23
"3895","EST003895","Maria Fernanda da Cunha","Feminino",18,"Estoquista","Excelente",3780.33,15
"3896","EST003896","Bárbara Freitas","Feminino",28,"Estoquista","Excelente",2341.36,18
"3897","EST003897","Luiz Henrique Almeida","Masculino",35,"Estoquista","Excelente",3815.82,19
"3898","EST003898","Bianca da Rosa","Feminino",40,"Estoquista","Bom",2242.49,12
"3899","EST003899","Lorenzo da Mota","Masculino",40,"Estoquista","Bom",4946.57,7
"3900","EST003900","Alícia Siqueira","Feminino",46,"Estoquista","Bom",2290.98,20
"3901","EST003901","Alexandre Almeida","Masculino",49,"Estoquista","Insuficiente",4537.24,20
"3902","EST003902","Francisco da Paz","Masculino",32,"Estoquista","Bom",4779.64,13
"3903","EST003903","Clarice Pacheco","Feminino",18,"Estoquista","Bom",4612.65,22
"3904","EST003904","Erick Siqueira","Masculino",51,"Estoquista","Excelente",2926.63,20
"3905","EST003905","Maria Cecília Almeida","Feminino",44,"Estoquista","Insuficiente",2358.7,17
"3906","EST003906","Henry Mendonça","Masculino",23,"Estoquista","Bom",3256.5,18
"3907","EST003907","Ian Campos","Masculino",52,"Estoquista","Excelente",5131.91,18
"3908","EST003908","Rodrigo Machado","Masculino",41,"Estoquista","Bom",3027.61,28
"3909","EST003909","Maitê Albuquerque","Feminino",32,"Estoquista","Bom",2752.48,15
"3910","EST003910","Asafe Azevedo","Masculino",53,"Estoquista","Insuficiente",2391.72,22
"3911","EST003911","Pedro Cirino","Masculino",50,"Estoquista","Insuficiente",3135.43,21
"3912","EST003912","Caleb Pastor","Masculino",44,"Estoquista","Bom",3158.94,23
"3913","EST003913","Davi Luiz Rezende","Masculino",42,"Estoquista","Regular",4736.32,25
"3914","EST003914","Ágatha Carvalho","Feminino",36,"Estoquista","Excelente",3768.52,19
"3915","EST003915","Heloísa Dias","Feminino",26,"Estoquista","Bom",2399.98,16
"3916","EST003916","José Mendonça","Masculino",36,"Estoquista","Regular",3180.04,18
"3917","EST003917","Alana Silveira","Feminino",21,"Estoquista","Bom",3971.88,24
"3918","EST003918","João da Conceição","Masculino",34,"Estoquista","Bom",3803.23,24
"3919","EST003919","Maria Cecília Monteiro","Feminino",26,"Estoquista","Insuficiente",3352.9,22
"3920","EST003920","Aurora Sá","Feminino",24,"Estoquista","Excelente",3360.16,25
"3921","EST003921","Yasmin da Mota","Feminino",31,"Estoquista","Excelente",2598.88,20
"3922","EST003922","Caio Novais","Masculino",34,"Estoquista","Regular",4202.61,28
"3923","EST003923","Melina Teixeira","Feminino",35,"Estoquista","Insuficiente",3051.09,19
